rogram,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2002,WEEK #21,5/26/2002,STATE,TEXAS,48,,,,,,,0,,RICE,"RICE - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #21,5/26/2002,STATE,TEXAS,48,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,65,
SURVEY,2002,WEEK #21,5/26/2002,STATE,VIRGINIA,51,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #21,5/26/2002,STATE,VIRGINIA,51,,,,,,,0,,PEANUTS,"PEANUTS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,93,
SURVEY,2002,WEEK #21,5/26/2002,STATE,WASHINGTON,53,,,,,,,0,,BARLEY,"BARLEY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #21,5/26/2002,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #21,5/26/2002,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,89,
SURVEY,2002,WEEK #21,5/26/2002,STATE,WISCONSIN,55,,,,,,,0,,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #21,5/26/2002,STATE,WISCONSIN,55,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,65,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ALABAMA,1,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ALABAMA,1,,,,,,,0,,PEANUTS,"PEANUTS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ARIZONA,4,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ARKANSAS,5,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ARKANSAS,5,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,95,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,57,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ARKANSAS,5,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,8,
SURVEY,2002,WEEK #22,6/2/2002,STATE,CALIFORNIA,6,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,CALIFORNIA,6,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,7,
SURVEY,2002,WEEK #22,6/2/2002,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #22,6/2/2002,STATE,COLORADO,8,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,46,
SURVEY,2002,WEEK #22,6/2/2002,STATE,COLORADO,8,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,FLORIDA,12,,,,,,,0,,PEANUTS,"PEANUTS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,89,
SURVEY,2002,WEEK #22,6/2/2002,STATE,GEORGIA,13,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,89,
SURVEY,2002,WEEK #22,6/2/2002,STATE,GEORGIA,13,,,,,,,0,,PEANUTS,"PEANUTS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,95,
SURVEY,2002,WEEK #22,6/2/2002,STATE,IDAHO,16,,,,,,,0,,BARLEY,"BARLEY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #22,6/2/2002,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ILLINOIS,17,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,65,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ILLINOIS,17,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,87,
SURVEY,2002,WEEK #22,6/2/2002,STATE,ILLINOIS,17,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #22,6/2/2002,STATE,INDIANA,18,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,89,
SURVEY,2002,WEEK #22,6/2/2002,STATE,INDIANA,18,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,IOWA,19,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,IOWA,19,,,,,,,0,,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,IOWA,19,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,88,
SURVEY,2002,WEEK #22,6/2/2002,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,KANSAS,20,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,58,
SURVEY,2002,WEEK #22,6/2/2002,STATE,KANSAS,20,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,73,
SURVEY,2002,WEEK #22,6/2/2002,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,95,
SURVEY,2002,WEEK #22,6/2/2002,STATE,KENTUCKY,21,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,54,
SURVEY,2002,WEEK #22,6/2/2002,STATE,LOUISIANA,22,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,LOUISIANA,22,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,2002,WEEK #22,6/2/2002,STATE,LOUISIANA,22,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,85,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,93,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MICHIGAN,26,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,72,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MICHIGAN,26,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MINNESOTA,27,,,,,,,0,,BARLEY,"BARLEY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,91,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MINNESOTA,27,,,,,,,0,,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,95,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MINNESOTA,27,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,88,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MINNESOTA,27,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,92,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MISSISSIPPI,28,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MISSISSIPPI,28,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,88,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MISSOURI,29,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MISSOURI,29,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,73,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MISSOURI,29,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,65,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MISSOURI,29,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MONTANA,30,,,,,,,0,,BARLEY,"BARLEY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MONTANA,30,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,97,
SURVEY,2002,WEEK #22,6/2/2002,STATE,MONTANA,30,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NEBRASKA,31,,,,,,,0,,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NEBRASKA,31,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,76,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NEBRASKA,31,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,89,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NEBRASKA,31,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NEW MEXICO,35,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,35,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH CAROLINA,37,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH CAROLINA,37,,,,,,,0,,PEANUTS,"PEANUTS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,93,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH CAROLINA,37,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,46,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH CAROLINA,37,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,11,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH DAKOTA,38,,,,,,,0,,BARLEY,"BARLEY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,92,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,93,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH DAKOTA,38,,,,,,,0,,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,94,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH DAKOTA,38,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,78,
SURVEY,2002,WEEK #22,6/2/2002,STATE,NORTH DAKOTA,38,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,93,
SURVEY,2002,WEEK #22,6/2/2002,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,OHIO,39,,,,,,,0,,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,OHIO,39,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,86,
SURVEY,2002,WEEK #22,6/2/2002,STATE,OHIO,39,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,OKLAHOMA,40,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,72,
SURVEY,2002,WEEK #22,6/2/2002,STATE,OKLAHOMA,40,,,,,,,0,,PEANUTS,"PEANUTS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,84,
SURVEY,2002,WEEK #22,6/2/2002,STATE,OKLAHOMA,40,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,35,
SURVEY,2002,WEEK #22,6/2/2002,STATE,OKLAHOMA,40,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,8,
SURVEY,2002,WEEK #22,6/2/2002,STATE,OREGON,41,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,90,
SURVEY,2002,WEEK #22,6/2/2002,STATE,PENNSYLVANIA,42,,,,,,,0,,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,SOUTH CAROLINA,45,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,91,
SURVEY,2002,WEEK #22,6/2/2002,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,93,
SURVEY,2002,WEEK #22,6/2/2002,STATE,SOUTH DAKOTA,46,,,,,,,0,,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,SOUTH DAKOTA,46,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,41,
SURVEY,2002,WEEK #22,6/2/2002,STATE,SOUTH DAKOTA,46,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,75,
SURVEY,2002,WEEK #22,6/2/2002,STATE,SOUTH DAKOTA,46,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,SOUTH DAKOTA,46,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,TENNESSEE,47,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,TENNESSEE,47,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,45,
SURVEY,2002,WEEK #22,6/2/2002,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,TEXAS,48,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,73,
SURVEY,2002,WEEK #22,6/2/2002,STATE,TEXAS,48,,,,,,,0,,PEANUTS,"PEANUTS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,68,
SURVEY,2002,WEEK #22,6/2/2002,STATE,TEXAS,48,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,72,
SURVEY,2002,WEEK #22,6/2/2002,STATE,TEXAS,48,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,15,
SURVEY,2002,WEEK #22,6/2/2002,STATE,VIRGINIA,51,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #22,6/2/2002,STATE,VIRGINIA,51,,,,,,,0,,PEANUTS,"PEANUTS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #22,6/2/2002,STATE,WASHINGTON,53,,,,,,,0,,BARLEY,"BARLEY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,"WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,0,
SURVEY,2002,WEEK #22,6/2/2002,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,95,
SURVEY,2002,WEEK #22,6/2/2002,STATE,WISCONSIN,55,,,,,,,0,,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #22,6/2/2002,STATE,WISCONSIN,55,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,84,
SURVEY,2002,WEEK #23,6/9/2002,STATE,ALABAMA,1,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,2002,WEEK #23,6/9/2002,STATE,ALABAMA,1,,,,,,,0,,PEANUTS,"PEANUTS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #23,6/9/2002,STATE,ARIZONA,4,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #23,6/9/2002,STATE,ARKANSAS,5,,,,,,,0,,COTTON,"COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2002,WEEK #23,6/9/2002,STATE,ARKANSAS,5,,,,,,,0,,SORGHUM,"SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,2002,WEEK #23,6/9/2002,STATE,ARKANSAS,5,,,,,,,0,,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,68,
